token	lemma	POS	morph	treated
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
n'	ne1	ADVneg	MORPH=empty	n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
plus	plus	ADVgen	DEGRE=-	plus
que	que1	CONsub	MORPH=empty	que
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
gamboisons	gambeson	NOMcom	NOMB.=p|GENRE=f|CAS=r	gamboisons
de	de	PRE	MORPH=empty	de
harnois	harnois	NOMcom	NOMB.=s|GENRE=m|CAS=r	harnois
,	,	PONfbl	MORPH=empty	,
ovoec	avuec	PRE	GENRE=m	ovoec
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
chemises	chemise	NOMcom	NOMB.=p|GENRE=f|CAS=r	chemises
.	.	PONfrt	MORPH=empty	.
Il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	Il
troverent	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	troverent
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
napes	nape	NOMcom	NOMB.=p|GENRE=f|CAS=r	napes
mises	metre2	VERppe	NOMB.=p|GENRE=f|CAS=r	mises
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	bons
vins	vin	NOMcom	NOMB.=p|GENRE=m|CAS=r	vins
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vïande	vïande	NOMcom	NOMB.=s|GENRE=f|CAS=r	vïande
tele	tel	ADJind	NOMB.=s|GENRE=f|CAS=r	tele
com	come1	CONsub	MORPH=empty	com
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	la
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demande
ceuz	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceuz
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
a	a3	PRE	MORPH=empty	a
fere	faire	VERinf	MORPH=empty	fere
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
empris	emprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	empris
.	.	PONfrt	MORPH=empty	.
Eve	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r	Eve
chaude	chaut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	chaude
i	i2	PROadv	MORPH=empty	i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
por	por2	PRE	MORPH=empty	por
laver	laver	VERinf	MORPH=empty	laver
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
camois	chamoiz	NOMcom	NOMB.=p|GENRE=m|CAS=r	camois
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
cols	col	NOMcom	NOMB.=p|GENRE=m|CAS=r	cols
ou	où	PROrel	CAS=i	ou
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
eü	avoir	VERppe	NOMB.=s|GENRE=m|CAS=r	eü
de	de	PRE	MORPH=empty	de
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	granz
couls	col	NOMcom	NOMB.=p|GENRE=m|CAS=r	couls
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
por	por2	PRE	MORPH=empty	por
laver	laver	VERinf	MORPH=empty	laver
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
biaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	biaus
visages	visage	NOMcom	NOMB.=p|GENRE=m|CAS=r	visages
.	.	PONfrt	MORPH=empty	.
Cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	Cil
Guillames	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n	Guillames
,	,	PONfbl	MORPH=empty	,
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
preuz	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	preuz
,	,	PONfbl	MORPH=empty	,
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
sages	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	sages
,	,	PONfbl	MORPH=empty	,
aprés	après	PRE	MORPH=empty	aprés
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
laver	laver	NOMcom	NOMB.=s|GENRE=m	laver
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
assis	asseoir	VERppe	NOMB.=s|GENRE=m|CAS=n	assis
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n	si
compegnon	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=n	compegnon
autresi	autresi	ADVgen	DEGRE=-	autresi
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	font
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
chiere	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	chiere
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	si	DETpos	PERS.=3|NOMB.=p|CAS=n	si
hoste	hostre	NOMcom	NOMB.=p|CAS=r	hoste
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
voient	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	voient
seoir	sëoir	VERinf	MORPH=empty	seoir
a	a3	PRE	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
coste	coste2	NOMcom	NOMB.=s|GENRE=f|CAS=r	coste
a	a3	PRE	MORPH=empty	a
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cel
souper	soper	VERinf	NOMB.=s|GENRE=m|CAS=r	souper
.XV.	15	DETcar	NOMB.=p|GENRE=m|CAS=r	.XV.
prisons	prison	NOMcom	NOMB.=p|GENRE=m|CAS=r	prisons
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
avront	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	avront
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
raençons	räençon	NOMcom	NOMB.=p|GENRE=f|CAS=r	raençons
,	,	PONfbl	MORPH=empty	,
s'	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
rendu	rendre	VERppe	NOMB.=p|GENRE=m|CAS=n	rendu
par	par	PRE	MORPH=empty	par
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	proiere
.	.	PONfrt	MORPH=empty	.
Mout	mout	ADVgen	DEGRE=-	Mout
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
mains	moins	ADVgen	GENRE=f|CAS=r|DEGRE=c	mains
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
que	que4	CONsub	MORPH=empty	que
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	cele
devant	devant	PRE	MORPH=empty	devant
:	:	PONfbl	MORPH=empty	:
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r	tote
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
i	i2	PROadv	MORPH=empty	i
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
sorvenant	sorvenir	VERppa	NOMB.=p|GENRE=m|CAS=n	sorvenant
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
,	,	PONfbl	MORPH=empty	,
baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n	baron
d'	de	PRE	MORPH=empty	d
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r	autre
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
conpegnons	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=r	conpegnons
vienent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	vienent
querre	querre	VERinf	MORPH=empty	querre
por	por2	PRE	MORPH=empty	por
raiembre	raiembre	VERinf	NOMB.=s	raiembre
ou	o3	CONcoo	MORPH=empty	ou
por	por2	PRE	MORPH=empty	por
ostagier	ostagier2	VERinf	MORPH=empty	ostagier
.	.	PONfrt	MORPH=empty	.
Sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Sachiez
li	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=n	li
prodoms	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodoms
a	a3	PRE	PERS.=3|NOMB.=s	a
plus	plus	ADVgen	DEGRE=-	plus
chier	chier	ADJqua	GENRE=m|CAS=r|DEGRE=p	chier
de	de	PRE	MORPH=empty	de
ceuz	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceuz
qu'	que4	PROrel	NOMB.=p|GENRE=m|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
a	a3	PRE	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
que	que4	CONsub	MORPH=empty	que
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	s
onor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=n	onor
i	i2	PROadv	MORPH=empty	i
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
et	et	CONcoo	MORPH=empty	et
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	sachiez
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
raensist	raisnier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	raensist
.	.	PONfrt	MORPH=empty	.
Onques	onque	ADVgen	DEGRE=-	Onques
prodom	prodome	ADJqua	NOMB.=s|GENRE=m|CAS=n	prodom
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r	riens
ne	ne1	ADVneg	MORPH=empty	ne
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
en	en2	PROadv	MORPH=empty	en
quist	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	quist
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
prisons	prison	NOMcom	NOMB.=p|GENRE=f|CAS=r	prisons
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
feïst	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	feïst
:	:	PONfbl	MORPH=empty	:
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r	gré
de	de	PRE	MORPH=empty	de
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tot
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
en	en2	PROadv	MORPH=empty	en
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
Sainteron	Saint-Denis	NOMpro	NOMB.=s|GENRE=f|CAS=r	Sainteron
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
matinee	matinee	NOMcom	NOMB.=s|GENRE=f|CAS=n	matinee
mout	mout	ADVgen	DEGRE=-	mout
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n	chose
mal	mal1	ADVgen	NOMB.=s|CAS=n|DEGRE=p	mal
alee	aler	VERppe	NOMB.=s|GENRE=f|CAS=n	alee
,	,	PONfbl	MORPH=empty	,
ne	ne1	ADVneg	MORPH=empty	ne
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
li	il	DETdef	NOMB.=s|GENRE=m|CAS=n	li
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=n	sens
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
empereor	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r	empereor
;	;	PONfbl	MORPH=empty	;
que	que4	CONsub	MORPH=empty	que
tex	tel	PROind	NOMB.=s|GENRE=m|CAS=n	tex
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
parti	partir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	parti
a	a3	PRE	MORPH=empty	a
honor	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r	honor
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
alast	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	alast
mout	mout	ADVgen	DEGRE=-	mout
povrement	povrement	ADVgen	DEGRE=-	povrement
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
endemain	endemain	NOMcom	NOMB.=s|GENRE=m|CAS=r	endemain
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
tornoiement	tornoiement	NOMcom	NOMB.=s|GENRE=m|CAS=r	tornoiement
,	,	PONfbl	MORPH=empty	,
s'	soi1	PROper	PERS.=3|GENRE=m|CAS=r	s
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	eüst
Damedeu	Damnedeu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Damedeu
renoié	renoiier1	VERppe	NOMB.=s|GENRE=m|CAS=n	renoié
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
borjois	borjois	NOMcom	NOMB.=p|GENRE=m|CAS=n	borjois
i	i2	PROadv	MORPH=empty	i
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
mal	mal1	ADVgen	DEGRE=-	mal
paié	paiier	VERppe	NOMB.=p|GENRE=m|CAS=n	paié
et	et	CONcoo	MORPH=empty	et
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n	lor
osteus	ostel	NOMcom	NOMB.=p|GENRE=m|CAS=n	osteus
raiens	raiembre	VERppe	NOMB.=p|GENRE=m|CAS=n	raiens
et	et	CONcoo	MORPH=empty	et
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
paine	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r	paine
quierent	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	quierent
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n	lor
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=n	pris
prodome	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodome
de	de	PRE	MORPH=empty	de
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r	païs
en	en1	PRE	MORPH=empty	en
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r	autre
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
que	que3	PROint	MORPH=empty	que
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	volez
?	?	PONfrt	MORPH=empty	?
Ne	ne1	ADVneg	MORPH=empty	Ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
estre	estre1	VERinf	MORPH=empty	estre
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=n	autre
;	;	PONfbl	MORPH=empty	;
cis	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cis
plez	plait	NOMcom	NOMB.=s|GENRE=m|CAS=n	plez
a	avoir	VERcjg	NOMB.=s	a
duré	durer	VERppe	NOMB.=s|GENRE=m|CAS=r	duré
longuement	longement	ADVgen	DEGRE=p	longuement
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
celui	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	celui
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
tornoiement	tornoiement	NOMcom	NOMB.=s|GENRE=m|CAS=r	tornoiement
essauça	essaucier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	essauça
mout	mout	ADVgen	DEGRE=-	mout
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
renon	renom	NOMcom	NOMB.=s|GENRE=m|CAS=r	renon
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n	empereres
,	,	PONfbl	MORPH=empty	,
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bons
prodom	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
;	;	PONfbl	MORPH=empty	;
com	come1	CONsub	MORPH=empty	com
bien	bien1	ADVgen	DEGRE=p	bien
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
i	i2	PROadv	MORPH=empty	i
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ait
d'	de	PRE	MORPH=empty	d
avoir	avoir	VERinf	GENRE=m|CAS=r	avoir
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
,	,	PONfbl	MORPH=empty	,
mout	mout	ADVgen	DEGRE=-	mout
en	en2	PROadv	MORPH=empty	en
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
conquis	conquerre	VERppe	NOMB.=s|GENRE=m|CAS=r	conquis
hauz	haut	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	hauz
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=r	amis
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r	regne
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autrui	autrui	PROind	NOMB.=s|GENRE=m|CAS=r	autrui
.	.	PONfrt	MORPH=empty	.
Ne	ne1	ADVneg	MORPH=empty	Ne
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
avroie	avoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	avroie
conté	conter	VERppe	NOMB.=s|GENRE=m|CAS=r	conté
hui	ui	ADVgen	DEGRE=-	hui
coment	coment1	ADVsub	MORPH=empty	coment
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
esploitié	esploitier	VERppe	NOMB.=s|GENRE=m|CAS=r	esploitié
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
biaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	biaus
dons	don	NOMcom	NOMB.=p|GENRE=m|CAS=r	dons
,	,	PONfbl	MORPH=empty	,
en	en1	PRE	MORPH=empty	en
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amistié	amistié	NOMcom	NOMB.=s|GENRE=f|CAS=r	amistié
,	,	PONfbl	MORPH=empty	,
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
departi	departir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	departi
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
borjois	borjois	NOMcom	NOMB.=p|GENRE=m|CAS=r	borjois
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
Guillames	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n	Guillames
,	,	PONfbl	MORPH=empty	,
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
tres	très	ADVgen	DEGRE=-	tres
cortois	cortois	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	cortois
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	nel
seüst	savoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	seüst
autrement	autrement	ADVgen	DEGRE=-	autrement
fere	faire	VERinf	MORPH=empty	fere
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
renvoia	renvoiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	renvoia
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
repere	repaire	NOMcom	NOMB.=s|GENRE=m|CAS=r	repere
et	et	CONcoo	MORPH=empty	et
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	ses
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r	genz
et	et	CONcoo	MORPH=empty	et
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
conpegnons	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=r	conpegnons
,	,	PONfbl	MORPH=empty	,
riches	riche	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	riches
de	de	PRE	MORPH=empty	de
gaains	gäaing	NOMcom	NOMB.=p|GENRE=m|CAS=r	gaains
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
dons	don	NOMcom	NOMB.=p|GENRE=m|CAS=r	dons
.	.	PONfrt	MORPH=empty	.
Puis	puis	ADVgen	DEGRE=-	Puis
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
a	a3	PRE	MORPH=empty	a
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cort
arrier	ariere	ADVgen	DEGRE=-	arrier
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venuz
,	,	PONfbl	MORPH=empty	,
a	a3	PRE	PERS.=3	a
mains	moins	ADVgen	NOMB.=p|CAS=r	mains
d'	de	PRE	MORPH=empty	d
avoir	avoir	VERinf	NOMB.=s|GENRE=m|CAS=r	avoir
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
bien	bien1	ADVgen	DEGRE=p	bien
batuz	batre	VERppe	NOMB.=s|GENRE=m|CAS=r	batuz
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
parti	partir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	parti
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jor
devant	devant	ADVgen	MORPH=empty	devant
.	.	PONfrt	MORPH=empty	.
Ne	ne1	ADVneg	MORPH=empty	Ne
cuidiez	cuidier1	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	cuidiez
pas	pas	ADVneg	MORPH=empty	pas
quë	que4	CONsub	MORPH=empty	quë
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
vant	vendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vant
de	de	PRE	MORPH=empty	de
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
onor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	onor
qu'	que2	PROrel	NOMB.=s|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
puis	puis	ADVgen	DEGRE=-	puis
eüe	avoir	VERppe	NOMB.=s|GENRE=f|CAS=r	eüe
.	.	PONfrt	MORPH=empty	.
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	Grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fet
