token	lemma	POS	morph	treated
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
portee	porter	VERppe	NOMB.=s|GENRE=f|CAS=r	portee
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
enor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	enor
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
g'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	g
i	i2	PROadv	MORPH=empty	i
avroie	avoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	avroie
assez	assez	ADVgen	DEGRE=-	assez
a	a3	PRE	MORPH=empty	a
feire	faire	VERinf	MORPH=empty	feire
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
,	,	PONfbl	MORPH=empty	,
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=n	amie
deboneire	debonaire	ADJqua	NOMB.=s|DEGRE=p	deboneire
,	,	PONfbl	MORPH=empty	,
Par	par	PRE	MORPH=empty	Par
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
si	si	ADVgen	DEGRE=-	si
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
prieroie	priier	VERcjg	MODE=con|PERS.=1|NOMB.=s	prieroie
Congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r	Congié
d'	de	PRE	MORPH=empty	d
aler	aler	VERinf	GENRE=m	aler
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
g'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	g
i	i2	PROadv	MORPH=empty	i
iroie	aler	VERcjg	MODE=con|PERS.=1|NOMB.=s	iroie
,	,	PONfbl	MORPH=empty	,
S'	se	CONsub	MORPH=empty	S
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
pleisoit	plaire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	pleisoit
,	,	PONfbl	MORPH=empty	,
mout	mout	ADVgen	DEGRE=-	mout
volantiers	volentiers	ADVgen	DEGRE=-	volantiers
.	.	PONfrt	MORPH=empty	.
-	-	PONfbl	MORPH=empty	-
Lancelot	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=r	Lancelot
,	,	PONfbl	MORPH=empty	,
biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biax
dolz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	dolz
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
chiers	chier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	chiers
,	,	PONfbl	MORPH=empty	,
Fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Fet
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
,	,	PONfbl	MORPH=empty	,
jel	je+il	PROper.PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	jel
vuel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vuel
bien	bien1	ADVgen	DEGRE=p	bien
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r	vostre
enor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=n	enor
et	et	CONcoo	MORPH=empty	et
vostre	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vostre
bien	bien2	NOMcom	DEGRE=p	bien
Vuel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	Vuel
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
par	par	PRE	MORPH=empty	par
tot	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tot
et	et	CONcoo	MORPH=empty	et
ci	ci	ADVgen	DEGRE=-	ci
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r	.I.
merveilleus	merveillos	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	merveilleus
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
qu'	que2	PROrel	CAS=r	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
,	,	PONfbl	MORPH=empty	,
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
meillor	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=s	meillor
c'	qui	CONsub	NOMB.=s|GENRE=m|CAS=r	c
onques	onque	ADVgen	DEGRE=-	onques
veïst	vëoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	veïst
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
,	,	PONfbl	MORPH=empty	,
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
done	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	done
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
saut	salir2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	saut
sus	sus	ADVgen	DEGRE=-	sus
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
estriés	estrieu	NOMcom	NOMB.=p|GENRE=m|CAS=r	estriés
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r	congié
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
rova	rover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	rova
,	,	PONfbl	MORPH=empty	,
Ne	ne1	ADVneg	MORPH=empty	Ne
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sot
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r	mot
quant	cant1	CONsub	MORPH=empty	quant
sus	sus	ADVgen	DEGRE=-	sus
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	trova
.	.	PONfrt	MORPH=empty	.
Lors	lors	ADVgen	DEGRE=-	Lors
a	a3	PRE	MORPH=empty	a
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
onques	onque	ADVgen	DEGRE=-	onques
ne	ne1	ADVneg	MORPH=empty	ne
mant	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mant
S'	soi1	PROper	PERS.=3|GENRE=m|CAS=r	S
antrecomandent	entrecomander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	antrecomandent
boenemant	bonement	ADVgen	DEGRE=-	boenemant
.	.	PONfrt	MORPH=empty	.
Lanceloz	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lanceloz
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n	mis
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	voie
Si	si	ADVgen	DEGRE=-	Si
liez	lié1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	liez
que	que4	CONsub	MORPH=empty	que
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
juré	jurer	VERppe	NOMB.=s|GENRE=m|CAS=n	juré
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoie
,	,	PONfbl	MORPH=empty	,
Ne	ne1	ADVneg	MORPH=empty	Ne
porroie	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	porroie
por	por2	PRE	MORPH=empty	por
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r	painne
Dire	dire	VERinf	MORPH=empty	Dire
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
qu'	que2	PROrel	NOMB.=s|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
demainne	demener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demainne
De	de	PRE	MORPH=empty	De
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu'	que2	PROrel	NOMB.=s|GENRE=n|CAS=n	qu
ainsi	ainsi	ADVgen	DEGRE=-	ainsi
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
eschapez	eschaper	VERppe	NOMB.=s|GENRE=m|CAS=n	eschapez
De	de	PRE	MORPH=empty	De
la	là	ADVgen	DEGRE=-	la
ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i	ou
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
antrapez	entr'aper	VERppe	NOMB.=s|GENRE=m|CAS=n	antrapez
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
or	or4	ADVgen	DEGRE=-	or
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
sovant	sovent	ADVgen	DEGRE=-	sovant
et	et	CONcoo	MORPH=empty	et
menu	menu	ADVgen	NOMB.=s|GENRE=m|DEGRE=p	menu
Que	que4	CONsub	MORPH=empty	Que
mar	mar	ADVgen	DEGRE=-	mar
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
en	en1	PRE	MORPH=empty	en
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r	prison
tenu	tenir1	VERppe	NOMB.=s|GENRE=m|CAS=n	tenu
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
traïtres	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n	traïtres
,	,	PONfbl	MORPH=empty	,
li	le	PROper	NOMB.=s|GENRE=m|CAS=n	li
forsligniez	forlignier	VERcjg	NOMB.=s|GENRE=m	forsligniez
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
gabez	gaber	VERppe	NOMB.=s|GENRE=m|CAS=n	gabez
et	et	CONcoo	MORPH=empty	et
angigniez	engignier1	VERppe	NOMB.=s|GENRE=m|CAS=n	angigniez
,	,	PONfbl	MORPH=empty	,
«	«	PONfbl	MORPH=empty	«
Et	et	CONcoo	MORPH=empty	Et
mau	mal1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	mau
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r	gré
suen	suen	ADJpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	suen
an	en2	PROadv	MORPH=empty	an
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
fors	fors1	ADVgen	DEGRE=-	fors
!	!	PONfrt	MORPH=empty	!
»	»	PONfbl	MORPH=empty	»
Donc	donc	ADVgen	DEGRE=-	Donc
jure	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	jure
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
Celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	Celui
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tot
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
cria	crïer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	cria
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	GENRE=m	Qu
avoir	avoir	VERinf	MORPH=empty	avoir
ne	ne2	CONcoo	MORPH=empty	ne
richesce	richece	NOMcom	MODE=ind|NOMB.=s|GENRE=f|CAS=r	richesce
n'	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
Des	des2	PRE	GENRE=f|CAS=r	Des
Babiloine	Babiloine	NOMpro	NOMB.=s|GENRE=f|CAS=r	Babiloine
jusqu'	jusque	PRE	MORPH=empty	jusqu
a	a3	PRE	MORPH=empty	a
Gant	Gant	NOMcom	NOMB.=s|GENRE=f|CAS=r	Gant
,	,	PONfbl	MORPH=empty	,
Por	por2	PRE	MORPH=empty	Por
qu'	que4	PROrel	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
leissast	laissier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	leissast
Meleagant	Meleagant	NOMpro	GENRE=m|CAS=r	Meleagant
Eschaper	eschaper	VERinf	MORPH=empty	Eschaper
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
tenoit	tenir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	tenoit
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
desus	desus	ADVgen	DEGRE=-	desus
venoit	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	venoit
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
trop	trop	ADVgen	DEGRE=-	trop
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fet
leit	lait2	NOMcom	NOMB.=s|CAS=r	leit
et	et	CONcoo	MORPH=empty	et
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r	honte
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
afeires	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=n	afeires
a	a3	PRE	PERS.=3|NOMB.=s	a
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
monte	monter	VERcjg	MODE=ind|PERS.=3|NOMB.=s	monte
Que	que4	CONsub	MORPH=empty	Que
par	par	PRE	MORPH=empty	par
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r	tans
en	en2	PROadv	MORPH=empty	en
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
a	a3	PRE	MORPH=empty	a
meïsmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=r	meïsmes
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
Meleaganz	Meleagant	NOMpro	NOMB.=s|GENRE=m|CAS=n	Meleaganz
meïsmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n	meïsmes
Qu'	que2	PROrel	GENRE=m	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
menace	menacier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	menace
et	et	CONcoo	MORPH=empty	et
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
ja	ja	ADVgen	DEGRE=-	ja
si	si	ADVgen	DEGRE=-	si
cort	cort2	ADJqua	NOMB.=s|CAS=n	cort
Estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	Estoit
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=n	ce
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jor
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venuz
a	a3	PRE	MORPH=empty	a
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cort
Sanz	sans	PRE	MORPH=empty	Sanz
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
ne	ne1	ADVneg	MORPH=empty	ne
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
manda	mander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	manda
.	.	PONfrt	MORPH=empty	.
Qant	cant1	CONsub	MORPH=empty	Qant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
i	i2	PROadv	MORPH=empty	i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	demanda
Tant	tant	ADVgen	GENRE=m|CAS=r|DEGRE=-	Tant
monseignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	monseignor
Gauvain	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gauvain
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
.	.	PONfrt	MORPH=empty	.
Puis	puis	ADVgen	DEGRE=-	Puis
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
requiert	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	requiert
de	de	PRE	MORPH=empty	de
Lancelot	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=r	Lancelot
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
mauvés	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	mauvés
traïtres	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n	traïtres
provez	prover	VERppe	NOMB.=s|GENRE=m|CAS=n	provez
Se	se	CONsub	MORPH=empty	Se
puis	puis	ADVgen	DEGRE=-	puis
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
veüz	vëoir	VERppe	NOMB.=s|GENRE=m|CAS=n	veüz
ne	ne2	CONcoo	MORPH=empty	ne
trovez	trover	VERppe	NOMB.=s|GENRE=m|CAS=n	trovez
,	,	PONfbl	MORPH=empty	,
Ausi	aussi	ADVgen	DEGRE=-	Ausi
con	come1	CONsub	MORPH=empty	con
s'	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
seüst	savoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	seüst
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rien
;	;	PONfbl	MORPH=empty	;
Nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	Nel
feisoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	feisoit
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
,	,	PONfbl	MORPH=empty	,
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sot
pas	pas	ADVneg	MORPH=empty	pas
bien	bien1	ADVgen	DEGRE=p	bien
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
cuidoit	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	cuidoit
bien	bien1	ADVgen	DEGRE=p	bien
savoir	savoir	VERinf	MORPH=empty	savoir
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
por	por2	PRE	MORPH=empty	por
voir	voir	ADJqua	CAS=r|DEGRE=p	voir
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vit
ne	ne2	CONcoo	MORPH=empty	ne
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
puis	puis	ADVgen	DEGRE=-	puis
.	.	PONfrt	MORPH=empty	.
«	«	PONfbl	MORPH=empty	«
Des	des2	ADVgen	MORPH=empty	Des
qu'	que4	CONsub	MORPH=empty	qu
ainsi	ainsi	ADVgen	DEGRE=-	ainsi
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
truis	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	truis
,	,	PONfbl	MORPH=empty	,
Fet	faire	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|CAS=r	Fet
Meleaganz	Meleagant	NOMpro	NOMB.=s|GENRE=m|CAS=n	Meleaganz
,	,	PONfbl	MORPH=empty	,
donc	donc	ADVgen	DEGRE=-	donc
venez	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	venez
Et	et	CONcoo	MORPH=empty	Et
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
covenant	covenant	NOMcom	NOMB.=s|GENRE=m|CAS=r	covenant
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
tenez	tenir1	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	tenez
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
plus	plus	ADVgen	DEGRE=-	plus
ne	ne1	ADVneg	MORPH=empty	ne
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
en	en2	PROadv	MORPH=empty	en
atandrai	atendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	atandrai
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Bien	bien1	ADVgen	DEGRE=p	Bien
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
randrai	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	randrai
,	,	PONfbl	MORPH=empty	,
Se	se	CONsub	MORPH=empty	Se
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Deu
plest	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plest
ou	o3	CONcoo	MORPH=empty	ou
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
creance	crëance	NOMcom	NOMB.=s|GENRE=f|CAS=r	creance
,	,	PONfbl	MORPH=empty	,
Jusqu'	jusque	PRE	MORPH=empty	Jusqu
a	a3	PRE	MORPH=empty	a
po	poi	ADVgen	MORPH=empty	po
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r	vostre
covenance	covenance	NOMcom	NOMB.=s|GENRE=f|CAS=r	covenance
.	.	PONfrt	MORPH=empty	.
Bien	bien1	ADVgen	DEGRE=p	Bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	cuit
a	a3	PRE	MORPH=empty	a
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
aquiter	aquiter	VERinf	MORPH=empty	aquiter
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
a	a3	PRE	MORPH=empty	a
plus	plus	ADVgen	DEGRE=-	plus
poinz	point	NOMcom	NOMB.=p|GENRE=m|CAS=r	poinz
giter	jeter	VERinf	MORPH=empty	giter
Et	et	CONcoo	MORPH=empty	Et
g'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	g
en	en2	PROadv	MORPH=empty	en
giet	jeter	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	giet
